dnmf_L0,MU_L0,dnmf_L1,MU_L1,dnmf_L2,MU_L2
1.5612084865570068,1.6058810898462232,1.716164231300354,1.606996260603761,1.663236379623413,1.6039558805986405
1.6120151281356812,1.7410422242734351,1.7966618537902832,1.7447761861218565,1.737357258796692,1.740692675937604
1.6023441553115845,1.7748647067874845,1.655720591545105,1.7753533676470026,1.7893199920654297,1.7747612685156482
1.8054227828979492,1.9944174430768447,1.8680769205093384,1.9944182216943924,2.987107276916504,1.99441824553083
1.9540297985076904,2.140080680487721,2.159156322479248,2.1498197418029683,2.2814481258392334,2.145440424720083
