dnmf_L0,MU_L0,NNLS_L0,dnmf_L1,MU_L1,NNLS_L1,dnmf_L2,MU_L2,NNLS_L2
2.3126722909871815,1.9407979472673944,5.193276351315894,2.3126722909871815,3.9655129187863323,5.193276351315894,2.3126722909871815,4.871158673792512,5.193276351315894
5.117857701570085,4.884989354238482,12.031032799554714,5.117857701570085,10.043942813311604,12.031032799554714,5.117857701570085,10.178493902432118,12.031032799554714
8.237460378873147,7.3614704860123235,17.89780284721886,8.237460378873147,15.095918573361853,17.89780284721886,8.237460378873147,15.126447313757847,17.89780284721886
10.95706076150412,10.549461191510995,26.233775889143995,10.95706076150412,19.832922774993676,26.233775889143995,10.95706076150412,19.840551416183065,26.233775889143995
14.873006184895834,15.280598473117989,37.612081541378785,14.873006184895834,25.95570228672038,37.612081541378785,14.873006184895834,25.966947532089048,37.612081541378785
